Time,tot_acc
2022/01/19 18:49:28.000,0.2259512466397537
2022/01/19 18:49:28.500,0.3278720869331252
2022/01/19 18:49:29.000,0.35319638542601195
2022/01/19 18:49:29.500,0.5886901320314329
2022/01/19 18:49:30.000,0.2084325651859613
2022/01/19 18:49:30.500,0.3023769499126361
2022/01/19 18:49:31.000,0.3247942675115272
2022/01/19 18:49:31.500,0.3122401873372892
2022/01/19 18:49:32.000,0.17440127789956128
2022/01/19 18:49:32.500,0.4383578977695761
2022/01/19 18:49:33.000,0.19077201731123986
2022/01/19 18:49:33.500,0.1921003604852408
2022/01/19 18:49:34.000,0.17258359058130984
2022/01/19 18:49:34.500,0.12482055473618643
2022/01/19 18:49:35.000,0.4025613803757137
2022/01/19 18:49:35.500,0.643534161752193
2022/01/19 18:49:36.000,0.4211336624350992
2022/01/19 18:49:36.500,0.19594491891773164
2022/01/19 18:49:37.000,0.2877752437615161
2022/01/19 18:49:37.500,0.4074654776891362
2022/01/19 18:49:38.000,0.35000872636407226
2022/01/19 18:49:38.500,0.3203889003868424
2022/01/19 18:49:39.000,0.31769586447257125
2022/01/19 18:49:39.500,0.31327448195791496
2022/01/19 18:49:40.000,0.28400830651464565
2022/01/19 18:49:40.500,0.21774311754450476
2022/01/19 18:49:41.000,0.18358910204312234
2022/01/19 18:49:41.500,0.16556006776815313
2022/01/19 18:49:42.000,0.13905554525080974
2022/01/19 18:49:42.500,0.11345645469958948
2022/01/19 18:49:43.000,0.11797161537343567
2022/01/19 18:49:43.500,0.13386617538795972
2022/01/19 18:49:44.000,0.31449817607188923
2022/01/19 18:49:44.500,0.3107349911739216
2022/01/19 18:49:45.000,0.2334494663015079
2022/01/19 18:49:45.500,1.1893793416513505
2022/01/19 18:49:46.000,0.16043569971175367
2022/01/19 18:49:46.500,0.08529927329141053
2022/01/19 18:49:47.000,0.054274659805474613
2022/01/19 18:49:47.500,0.05162128529196573
2022/01/19 18:49:48.000,0.07142543474841437
2022/01/19 18:49:48.500,0.054995104270612036
2022/01/19 18:49:49.000,0.06452530760097157
2022/01/19 18:49:49.500,0.05948042319957045
2022/01/19 18:49:50.000,0.042898194257019545
2022/01/19 18:49:50.500,0.043883838819285835
2022/01/19 18:49:51.000,0.05134678519634895
2022/01/19 18:49:51.500,0.06190223007998229
2022/01/19 18:49:52.000,0.04562537306586085
2022/01/19 18:49:52.500,0.04286102830077692
2022/01/19 18:49:53.000,0.028564151606515462
2022/01/19 18:49:53.500,0.030401074267490006
2022/01/19 18:49:54.000,0.057878645371155675
2022/01/19 18:49:54.500,0.07936342910645652
2022/01/19 18:49:55.000,0.08619889169524286
2022/01/19 18:49:55.500,0.5710082529990262
2022/01/19 18:49:56.000,0.394405228070065
2022/01/19 18:49:56.500,0.19965637014068266
2022/01/19 18:49:57.000,0.13840076800485254
2022/01/19 18:49:57.500,0.17295936327202102
2022/01/19 18:49:58.000,0.4754298601440071
2022/01/19 18:49:58.500,0.4714527415563515
2022/01/19 18:49:59.000,0.3333488045807345
2022/01/19 18:49:59.500,0.2058332222651776
2022/01/19 18:50:00.000,0.1711085212547873
2022/01/19 18:50:00.500,0.21307736030137034
2022/01/19 18:50:01.000,0.15717474020338001
2022/01/19 18:50:01.500,0.18202372083871046
2022/01/19 18:50:02.000,0.13686699192302634
2022/01/19 18:50:02.500,0.17008069764915107
2022/01/19 18:50:03.000,0.1760570661533976
2022/01/19 18:50:03.500,0.33434659851006976
2022/01/19 18:50:04.000,0.27211079995104936
2022/01/19 18:50:04.500,0.22951500093457944
2022/01/19 18:50:05.000,0.2387953238591577
2022/01/19 18:50:05.500,0.2279131166938093
2022/01/19 18:50:06.000,0.16655327940979098
2022/01/19 18:50:06.500,0.1040618235569606
2022/01/19 18:50:07.000,0.11476878025403947
2022/01/19 18:50:07.500,0.38861757934227853
2022/01/19 18:50:08.000,0.28500986901158354
2022/01/19 18:50:08.500,0.15142075364971147
2022/01/19 18:50:09.000,0.054123276157305916
